2009,22,83018.757,455383.17,62,67,79853.017,449297.82,103,5184003,286,6859.55,2,6594,0.5551594,281,101
2009,22,83018.757,455383.17,62,4,87786.291,452421.81,121,5184421,21,5612.401,4,6612,0.4286273,281,6
2005,30,83018.757,455383.17,221,19,79513.394,458279.24,72,5180772,194,4546.949,5,6563,0.5062338,251,100
2006,30,83018.757,455383.17,251,23,79513.394,458279.24,72,5180772,103,4546.949,1,6563,0.5109211,233,107
2003,26,83018.757,455383.17,194,85,82184.823,454877.38,63,5182763,1351,975.3351,1,6554,0.672406,447,395
2004,41,83018.757,455383.17,300,87,82184.823,454877.38,63,5182763,1356,975.3351,1,6554,0.6710539,406,323
2006,30,83018.757,455383.17,251,104,82184.823,454877.38,63,5182763,1108,975.3351,1,6554,0.6805265,233,181
2007,31,83018.757,455383.17,189,92,82184.823,454877.38,63,5182763,1146,975.3351,6,6554,0.6920633,266,195
2008,28,83018.757,455383.17,205,105,82184.823,454877.38,63,5182763,1479,975.3351,5,6554,0.6962977,268,295
2009,22,83018.757,455383.17,62,81,82184.823,454877.38,63,5182763,894,975.3351,1,6554,0.6877478,281,271
2006,30,83018.757,455383.17,251,27,82448.603,454478.49,62,5182762,522,1069.357,1,6553,0.684058,233,60
2007,31,83018.757,455383.17,189,29,82448.603,454478.49,62,5182762,460,1069.357,3,6553,0.6791286,266,69
2003,26,83018.757,455383.17,194,136,79694.296,454604.06,10,5182110,2433,3414.537,2,6508,0.692514,447,439
2006,30,83018.757,455383.17,251,371,79694.296,454604.06,10,5182110,9569,3414.537,3,6508,0.697355,233,342
2007,31,83018.757,455383.17,189,329,79694.296,454604.06,10,5182110,8088,3414.537,3,6508,0.701957,266,308
2008,28,83018.757,455383.17,205,389,79694.296,454604.06,10,5182110,11659,3414.537,6,6508,0.7061927,268,257
2009,22,83018.757,455383.17,62,412,79694.296,454604.06,10,5182110,10947,3414.537,4,6508,0.7091836,281,354
2005,30,83018.757,455383.17,221,19,77028.433,453312.66,82,5181882,852,6338.059,3,6573,0.5080918,251,263
2003,26,83018.757,455383.17,194,111,78802.881,453532.63,30,5183130,1287,4604.141,2,6525,0.577302,447,316
2006,30,83018.757,455383.17,251,146,78802.881,453532.63,30,5183130,1787,4604.141,1,6525,0.60188,233,181
2003,26,83018.757,455383.17,194,76,79034.031,458491.39,3,5180703,890,5053.617,3,6501,0.4976036,447,450
2006,30,83018.757,455383.17,251,118,79034.031,458491.39,3,5180703,1156,5053.617,10,6501,0.5164446,233,321
2008,28,83018.757,455383.17,205,78,79034.031,458491.39,3,5180703,556,5053.617,1,6501,0.5414156,268,429
2009,22,83018.757,455383.17,62,96,79034.031,458491.39,3,5180703,958,5053.617,3,6501,0.5512265,281,365
2006,30,83018.757,455383.17,251,387,80974.524,453981.39,16,5182916,3678,2478.686,1,6514,0.8800991,233,437
2007,31,83018.757,455383.17,189,352,80974.524,453981.39,16,5182916,3845,2478.686,2,6514,0.8844049,266,554
2007,31,83018.757,455383.17,189,255,81270.005,453579.33,17,5182917,1773,2512.364,1,6515,0.9370649,266,455
2008,28,83018.757,455383.17,205,223,81270.005,453579.33,17,5182917,1692,2512.364,1,6515,0.9358427,268,280
2004,41,83018.757,455383.17,300,488,80427.874,453837.54,15,5182915,4714,3016.896,1,6513,0.9160519,406,971
2005,30,83018.757,455383.17,221,531,80427.874,453837.54,15,5182915,4032,3016.896,2,6513,0.9157355,251,842
2006,30,83018.757,455383.17,251,581,80427.874,453837.54,15,5182915,4588,3016.896,1,6513,0.9173303,233,856
2009,22,83018.757,455383.17,62,464,80427.874,453837.54,15,5182915,4330,3016.896,1,6513,0.9118568,281,3586
2003,26,83018.757,455383.17,194,65,84597.526,450403.25,113,5184213,616,5224.187,3,6604,0.526829,447,95
2005,30,83018.757,455383.17,221,88,84597.526,450403.25,113,5184213,912,5224.187,2,6604,0.5438293,251,64
2006,30,83018.757,455383.17,251,89,84597.526,450403.25,113,5184213,586,5224.187,2,6604,0.5445576,233,61
2008,28,83018.757,455383.17,205,86,84597.526,450403.25,113,5184213,646,5224.187,4,6604,0.5675485,268,100
2003,26,83018.757,455383.17,194,128,81227.602,452158.09,23,5183823,1553,3689.09,2,6521,0.744328,447,232
2007,31,83018.757,455383.17,189,132,81227.602,452158.09,23,5183823,1468,3689.09,1,6521,0.7726144,266,117
2009,22,83018.757,455383.17,62,152,81227.602,452158.09,23,5183823,1423,3689.09,3,6521,0.7971568,281,109
2005,30,83018.757,455383.17,221,23,78941.675,455806.33,42,5181142,62,4098.983,5,6537,0.5193833,251,120
2006,30,83018.757,455383.17,251,27,78941.675,455806.33,42,5181142,70,4098.983,1,6537,0.523418,233,109
2009,22,83018.757,455383.17,62,19,78941.675,455806.33,42,5181142,90,4098.983,3,6537,0.5705511,281,92
2003,26,83018.757,455383.17,194,78,78902.478,456799.66,7,5180907,708,4353.18,11,6505,0.529469,447,604
2004,41,83018.757,455383.17,300,89,78902.478,456799.66,7,5180907,453,4353.18,4,6505,0.5403407,406,473
2005,30,83018.757,455383.17,221,114,78902.478,456799.66,7,5180907,653,4353.18,20,6505,0.5413783,251,361
2006,30,83018.757,455383.17,251,95,78902.478,456799.66,7,5180907,753,4353.18,11,6505,0.54733,233,328
2007,31,83018.757,455383.17,189,102,78902.478,456799.66,7,5180907,476,4353.18,12,6505,0.5637566,266,400
2008,28,83018.757,455383.17,205,89,78902.478,456799.66,7,5180907,778,4353.18,7,6505,0.570048,268,352
2009,22,83018.757,455383.17,62,90,78902.478,456799.66,7,5180907,492,4353.18,8,6505,0.5843797,281,384
2003,26,83018.757,455383.17,194,60,79342.008,455512.35,43,5181143,313,3679.017,9,6538,0.518219,447,386
2004,41,83018.757,455383.17,300,77,79342.008,455512.35,43,5181143,939,3679.017,1,6538,0.532824,406,336
2005,30,83018.757,455383.17,221,94,79342.008,455512.35,43,5181143,645,3679.017,2,6538,0.5318643,251,210
2006,30,83018.757,455383.17,251,106,79342.008,455512.35,43,5181143,1569,3679.017,2,6538,0.5387053,233,201
2007,31,83018.757,455383.17,189,107,79342.008,455512.35,43,5181143,1247,3679.017,6,6538,0.5528429,266,226
2008,28,83018.757,455383.17,205,121,79342.008,455512.35,43,5181143,2258,3679.017,4,6538,0.564009,268,193
2009,22,83018.757,455383.17,62,131,79342.008,455512.35,43,5181143,1883,3679.017,2,6538,0.5767129,281,239
2005,30,83018.757,455383.17,221,182,79874.434,453753.38,33,5183033,1400,3541.61,1,6528,0.8861876,251,583
2009,22,83018.757,455383.17,62,108,79874.434,453753.38,33,5183033,548,3541.61,1,6528,0.8996775,281,362
2004,41,83018.757,455383.17,300,138,79658.149,454095.83,32,5183032,1019,3598.742,1,6527,0.897917,406,210
2005,30,83018.757,455383.17,221,164,79658.149,454095.83,32,5183032,1361,3598.742,1,6527,0.8991098,251,166
2008,28,83018.757,455383.17,205,144,79658.149,454095.83,32,5183032,1119,3598.742,1,6527,0.900391,268,156
2009,22,83018.757,455383.17,62,128,79658.149,454095.83,32,5183032,1023,3598.742,1,6527,0.8916404,281,212
2004,41,83018.757,455383.17,300,223,80119.058,453333.75,34,5183034,2547,3550.828,1,6529,0.8872563,406,905
2005,30,83018.757,455383.17,221,234,80119.058,453333.75,34,5183034,2302,3550.828,1,6529,0.894503,251,774
2003,26,83018.757,455383.17,194,37,81806.28,454953.9,13,5182813,179,1286.226,3,6511,0.6517912,447,819
2004,41,83018.757,455383.17,300,38,81806.28,454953.9,13,5182813,192,1286.226,2,6511,0.644569,406,787
2005,30,83018.757,455383.17,221,49,81806.28,454953.9,13,5182813,354,1286.226,6,6511,0.6418054,251,348
2006,30,83018.757,455383.17,251,44,81806.28,454953.9,13,5182813,180,1286.226,3,6511,0.644275,233,339
2007,31,83018.757,455383.17,189,38,81806.28,454953.9,13,5182813,194,1286.226,2,6511,0.65097,266,361
2008,28,83018.757,455383.17,205,38,81806.28,454953.9,13,5182813,478,1286.226,3,6511,0.6786969,268,125
2009,22,83018.757,455383.17,62,33,81806.28,454953.9,13,5182813,185,1286.226,5,6511,0.6860955,281,171
2004,41,83018.757,455383.17,300,9,82832.896,456914.83,75,5180475,17,1542.89,2,6566,0.561411,406,49
2006,30,83018.757,455383.17,251,17,82832.896,456914.83,75,5180475,63,1542.89,13,6566,0.5548472,233,42
2007,31,83018.757,455383.17,189,19,82832.896,456914.83,75,5180475,94,1542.89,11,6566,0.5725084,266,40
2008,28,83018.757,455383.17,205,5,82832.896,456914.83,75,5180475,13,1542.89,11,6566,0.5765976,268,28
2009,22,83018.757,455383.17,62,15,82832.896,456914.83,75,5180475,34,1542.89,5,6566,0.585061,281,39
2003,26,83018.757,455383.17,194,242,78828.448,454489.27,55,5182055,2082,4284.595,3,6550,0.664031,447,649
2004,41,83018.757,455383.17,300,287,78828.448,454489.27,55,5182055,2306,4284.595,3,6550,0.67652,406,524
2005,30,83018.757,455383.17,221,296,78828.448,454489.27,55,5182055,2046,4284.595,4,6550,0.6759232,251,357
2006,30,83018.757,455383.17,251,283,78828.448,454489.27,55,5182055,2045,4284.595,6,6550,0.6727712,233,369
2007,31,83018.757,455383.17,189,270,78828.448,454489.27,55,5182055,2333,4284.595,1,6550,0.6713884,266,399
2008,28,83018.757,455383.17,205,256,78828.448,454489.27,55,5182055,1613,4284.595,3,6550,0.6770507,268,346
2009,22,83018.757,455383.17,62,200,78828.448,454489.27,55,5182055,1655,4284.595,5,6550,0.6819679,281,366
2003,26,83018.757,455383.17,194,227,77467.131,451304.75,87,5183387,1909,6888.695,1,6578,0.712171,447,360
2005,30,83018.757,455383.17,221,259,77467.131,451304.75,87,5183387,2162,6888.695,1,6578,0.7366557,251,392
2009,22,83018.757,455383.17,62,264,77467.131,451304.75,87,5183387,2718,6888.695,1,6578,0.7615831,281,340
2004,41,83018.757,455383.17,300,60,79198.093,457836.12,4,5180704,584,4540.308,7,6502,0.493002,406,134
2006,30,83018.757,455383.17,251,68,79198.093,457836.12,4,5180704,737,4540.308,1,6502,0.4932318,233,104
2007,31,83018.757,455383.17,189,64,79198.093,457836.12,4,5180704,492,4540.308,6,6502,0.5097718,266,138
2009,22,83018.757,455383.17,62,74,79198.093,457836.12,4,5180704,666,4540.308,5,6502,0.5371791,281,147
2005,30,83018.757,455383.17,221,86,78099.835,457308.96,2,5180702,1956,5282.466,1,6500,0.4535758,251,234
2006,30,83018.757,455383.17,251,114,78099.835,457308.96,2,5180702,1833,5282.466,1,6500,0.4571672,233,233
2008,28,83018.757,455383.17,205,74,78099.835,457308.96,2,5180702,841,5282.466,1,6500,0.4897223,268,180
2009,22,83018.757,455383.17,62,83,78099.835,457308.96,2,5180702,936,5282.466,1,6500,0.5066319,281,240
2003,26,83018.757,455383.17,194,25,77137.431,455497.52,9,5181309,40,5882.437,1,6507,0.491001,447,344
2004,41,83018.757,455383.17,300,38,77137.431,455497.52,9,5181309,69,5882.437,6,6507,0.5050909,406,225
2005,30,83018.757,455383.17,221,37,77137.431,455497.52,9,5181309,209,5882.437,1,6507,0.4998623,251,157
2006,30,83018.757,455383.17,251,33,77137.431,455497.52,9,5181309,46,5882.437,3,6507,0.499985,233,240
2007,31,83018.757,455383.17,189,47,77137.431,455497.52,9,5181309,100,5882.437,1,6507,0.5124965,266,206
2008,28,83018.757,455383.17,205,39,77137.431,455497.52,9,5181309,101,5882.437,1,6507,0.5222817,268,191
2009,22,83018.757,455383.17,62,53,77137.431,455497.52,9,5181309,131,5882.437,2,6507,0.5327074,281,227
2003,26,83018.757,455383.17,194,28,81303.553,455410.77,12,5182812,131,1715.426,1,6510,0.5604765,447,1947
2004,41,83018.757,455383.17,300,21,81303.553,455410.77,12,5182812,82,1715.426,7,6510,0.5798062,406,1109
2006,30,83018.757,455383.17,251,42,81303.553,455410.77,12,5182812,167,1715.426,13,6510,0.589523,233,778
2007,31,83018.757,455383.17,189,33,81303.553,455410.77,12,5182812,70,1715.426,5,6510,0.6039249,266,1084
2008,28,83018.757,455383.17,205,22,81303.553,455410.77,12,5182812,35,1715.426,3,6510,0.610077,268,386
2009,22,83018.757,455383.17,62,39,81303.553,455410.77,12,5182812,210,1715.426,4,6510,0.6181804,281,354
2004,41,83018.757,455383.17,300,64,77415.149,453995.4,53,5181953,274,5772.898,1,6548,0.4761,406,249
2005,30,83018.757,455383.17,221,87,77415.149,453995.4,53,5181953,327,5772.898,1,6548,0.4733483,251,248
2006,30,83018.757,455383.17,251,84,77415.149,453995.4,53,5181953,386,5772.898,1,6548,0.475153,233,211
2007,31,83018.757,455383.17,189,78,77415.149,453995.4,53,5181953,294,5772.898,1,6548,0.4965445,266,169
2003,26,83018.757,455383.17,194,12,81489.552,457271.43,77,5180477,20,2429.809,2,6568,0.550381,447,294
2004,41,83018.757,455383.17,300,16,81489.552,457271.43,77,5180477,34,2429.809,12,6568,0.558722,406,138
2005,30,83018.757,455383.17,221,23,81489.552,457271.43,77,5180477,35,2429.809,13,6568,0.5609031,251,129
2006,30,83018.757,455383.17,251,25,81489.552,457271.43,77,5180477,45,2429.809,10,6568,0.565945,233,88
2007,31,83018.757,455383.17,189,25,81489.552,457271.43,77,5180477,37,2429.809,16,6568,0.5747218,266,85
2008,28,83018.757,455383.17,205,27,81489.552,457271.43,77,5180477,53,2429.809,8,6568,0.5770576,268,84
2005,30,83018.757,455383.17,221,24,75725.315,453119.56,94,5181894,130,7636.639,1,6585,0.4777852,251,80
2007,31,83018.757,455383.17,189,30,75725.315,453119.56,94,5181894,201,7636.639,1,6585,0.4993025,266,93
2009,22,83018.757,455383.17,62,31,75725.315,453119.56,94,5181894,180,7636.639,1,6585,0.5266092,281,144
2007,31,83018.757,455383.17,189,99,85111.622,450061.4,114,5184214,636,5718.51,3,6605,0.5924835,266,71
2003,26,83018.757,455383.17,194,2,80090.5,457832.45,73,5180373,3,3817.546,2,6564,0.5246956,447,76
2008,28,83018.757,455383.17,205,8,80090.5,457832.45,73,5180373,29,3817.546,1,6564,0.5427383,268,35
2004,41,83018.757,455383.17,300,12,81028.215,455949.6,47,5182347,91,2069.565,8,6542,0.5616763,406,119
2005,30,83018.757,455383.17,221,20,81028.215,455949.6,47,5182347,116,2069.565,5,6542,0.5745746,251,86
2006,30,83018.757,455383.17,251,22,81028.215,455949.6,47,5182347,135,2069.565,5,6542,0.5803243,233,80
2008,28,83018.757,455383.17,205,15,81028.215,455949.6,47,5182347,83,2069.565,5,6542,0.6033336,268,48
2009,22,83018.757,455383.17,62,9,81028.215,455949.6,47,5182347,21,2069.565,4,6542,0.6182104,281,92
2003,26,83018.757,455383.17,194,170,80223.357,455467.62,45,5182245,2159,2796.675,7,6540,0.5856924,447,972
2004,41,83018.757,455383.17,300,180,80223.357,455467.62,45,5182245,1992,2796.675,5,6540,0.593255,406,811
2005,30,83018.757,455383.17,221,194,80223.357,455467.62,45,5182245,1424,2796.675,4,6540,0.599008,251,606
2006,30,83018.757,455383.17,251,208,80223.357,455467.62,45,5182245,1485,2796.675,9,6540,0.605207,233,456
2007,31,83018.757,455383.17,189,210,80223.357,455467.62,45,5182245,1774,2796.675,5,6540,0.6203333,266,618
2008,28,83018.757,455383.17,205,181,80223.357,455467.62,45,5182245,1550,2796.675,11,6540,0.6161908,268,566
2009,22,83018.757,455383.17,62,173,80223.357,455467.62,45,5182245,1108,2796.675,12,6540,0.627101,281,580
2004,41,83018.757,455383.17,300,150,77800.295,450854.71,96,5183396,1786,6909.368,1,6587,0.65991,406,366
2006,30,83018.757,455383.17,251,164,77800.295,450854.71,96,5183396,1304,6909.368,1,6587,0.688527,233,192
2007,31,83018.757,455383.17,189,170,77800.295,450854.71,96,5183396,1563,6909.368,3,6587,0.7113163,266,273
2004,41,83018.757,455383.17,300,46,80322.369,448382.87,105,5184005,221,7501.648,2,6596,0.5798941,406,67
2007,31,83018.757,455383.17,189,59,80322.369,448382.87,105,5184005,175,7501.648,4,6596,0.5982326,266,77
2009,22,83018.757,455383.17,62,55,80322.369,448382.87,105,5184005,215,7501.648,1,6596,0.6157776,281,58
2003,26,83018.757,455383.17,194,2,79544.752,456290.84,41,5181041,2,3590.621,2,6536,0.539745,447,301
2005,30,83018.757,455383.17,221,9,79544.752,456290.84,41,5181041,13,3590.621,1,6536,0.5530378,251,110
2008,28,83018.757,455383.17,205,10,79544.752,456290.84,41,5181041,171,3590.621,1,6536,0.6243417,268,118
2009,22,83018.757,455383.17,62,7,79544.752,456290.84,41,5181041,22,3590.621,1,6536,0.6328918,281,148
2003,26,83018.757,455383.17,194,158,81171.588,454554.21,14,5182814,2027,2024.652,7,6512,0.62994,447,3192
2004,41,83018.757,455383.17,300,214,81171.588,454554.21,14,5182814,2545,2024.652,4,6512,0.6427323,406,2552
2006,30,83018.757,455383.17,251,188,81171.588,454554.21,14,5182814,1725,2024.652,5,6512,0.649454,233,1645
2007,31,83018.757,455383.17,189,151,81171.588,454554.21,14,5182814,2050,2024.652,4,6512,0.6589844,266,1992
2008,28,83018.757,455383.17,205,164,81171.588,454554.21,14,5182814,1533,2024.652,8,6512,0.6675732,268,639
2009,22,83018.757,455383.17,62,160,81171.588,454554.21,14,5182814,1434,2024.652,2,6512,0.6747471,281,623
2003,26,83018.757,455383.17,194,15,82189.176,456547.83,79,5180479,49,1429.907,4,6570,0.545572,447,137
2004,41,83018.757,455383.17,300,26,82189.176,456547.83,79,5180479,303,1429.907,11,6570,0.55269,406,98
2005,30,83018.757,455383.17,221,18,82189.176,456547.83,79,5180479,71,1429.907,7,6570,0.5482994,251,68
2006,30,83018.757,455383.17,251,18,82189.176,456547.83,79,5180479,215,1429.907,9,6570,0.5508189,233,48
2007,31,83018.757,455383.17,189,30,82189.176,456547.83,79,5180479,307,1429.907,6,6570,0.561978,266,64
2008,28,83018.757,455383.17,205,18,82189.176,456547.83,79,5180479,60,1429.907,3,6570,0.5667942,268,58
2009,22,83018.757,455383.17,62,15,82189.176,456547.83,79,5180479,27,1429.907,2,6570,0.5764349,281,50
2003,118,83467.143,455747.16,1291,48,80679.999,456508.23,46,5180546,132,2889.186,6,6655,0.5171645,482,449
2004,154,83467.143,455747.16,1287,44,80679.999,456508.23,46,5180546,126,2889.186,12,6655,0.5255535,462,413
2005,153,83467.143,455747.16,1182,53,80679.999,456508.23,46,5180546,216,2889.186,16,6655,0.5341359,308,236
2006,125,83467.143,455747.16,1303,60,80679.999,456508.23,46,5180546,294,2889.186,3,6655,0.5383456,222,244
2007,126,83467.143,455747.16,985,53,80679.999,456508.23,46,5180546,191,2889.186,5,6655,0.5444605,154,198
2008,140,83467.143,455747.16,1426,56,80679.999,456508.23,46,5180546,195,2889.186,5,6655,0.550719,225,187
2009,136,83467.143,455747.16,921,48,80679.999,456508.23,46,5180546,177,2889.186,8,6655,0.5604299,235,235
2003,118,83467.143,455747.16,1291,4,81740.394,456794.29,78,5180478,56,2019.438,5,6683,0.5402105,482,146
2004,154,83467.143,455747.16,1287,2,81740.394,456794.29,78,5180478,2,2019.438,7,6683,0.5503184,462,77
2006,125,83467.143,455747.16,1303,6,81740.394,456794.29,78,5180478,9,2019.438,2,6683,0.5521129,222,59
2007,126,83467.143,455747.16,985,6,81740.394,456794.29,78,5180478,12,2019.438,4,6683,0.5533511,154,48
2008,140,83467.143,455747.16,1426,7,81740.394,456794.29,78,5180478,15,2019.438,4,6683,0.5581222,225,60
2003,118,83467.143,455747.16,1291,98,79980.953,458771.21,71,5180271,691,4615.015,6,6676,0.49504,482,544
2004,154,83467.143,455747.16,1287,116,79980.953,458771.21,71,5180271,931,4615.015,13,6676,0.4975886,462,528
2005,153,83467.143,455747.16,1182,107,79980.953,458771.21,71,5180271,615,4615.015,4,6676,0.4983057,308,411
2006,125,83467.143,455747.16,1303,118,79980.953,458771.21,71,5180271,705,4615.015,13,6676,0.5087802,222,322
2007,126,83467.143,455747.16,985,131,79980.953,458771.21,71,5180271,848,4615.015,4,6676,0.5154855,154,425
2008,140,83467.143,455747.16,1426,106,79980.953,458771.21,71,5180271,474,4615.015,6,6676,0.5237043,225,385
2009,136,83467.143,455747.16,921,109,79980.953,458771.21,71,5180271,699,4615.015,10,6676,0.5288877,235,376
2003,118,83467.143,455747.16,1291,26,83018.757,455383.17,65,5182665,194,577.5277,23,6670,0.5160379,482,447
2004,154,83467.143,455747.16,1287,41,83018.757,455383.17,65,5182665,300,577.5277,39,6670,0.528361,462,406
2005,153,83467.143,455747.16,1182,30,83018.757,455383.17,65,5182665,221,577.5277,23,6670,0.524474,308,251
2006,125,83467.143,455747.16,1303,30,83018.757,455383.17,65,5182665,251,577.5277,39,6670,0.5304385,222,233
2007,126,83467.143,455747.16,985,31,83018.757,455383.17,65,5182665,189,577.5277,37,6670,0.5476838,154,266
2008,140,83467.143,455747.16,1426,28,83018.757,455383.17,65,5182665,205,577.5277,46,6670,0.5563986,225,268
2009,136,83467.143,455747.16,921,22,83018.757,455383.17,65,5182665,62,577.5277,27,6670,0.566076,235,281
2003,118,83467.143,455747.16,1291,118,83467.143,455747.16,66,5182666,1291,0,177,6671,0.4939596,482,482
2004,154,83467.143,455747.16,1287,154,83467.143,455747.16,66,5182666,1287,0,152,6671,0.50133,462,462
2005,153,83467.143,455747.16,1182,153,83467.143,455747.16,66,5182666,1182,0,166,6671,0.497836,308,308
2006,125,83467.143,455747.16,1303,125,83467.143,455747.16,66,5182666,1303,0,136,6671,0.5069975,222,222
2007,126,83467.143,455747.16,985,126,83467.143,455747.16,66,5182666,985,0,124,6671,0.5146608,154,154
2008,140,83467.143,455747.16,1426,140,83467.143,455747.16,66,5182666,1426,0,123,6671,0.5186562,225,225
2009,136,83467.143,455747.16,921,136,83467.143,455747.16,66,5182666,921,0,131,6671,0.5270621,235,235
2003,118,83467.143,455747.16,1291,59,82592.304,455123.84,64,5182664,698,1074.187,10,6669,0.6332637,482,887
2004,154,83467.143,455747.16,1287,70,82592.304,455123.84,64,5182664,957,1074.187,7,6669,0.6463177,462,634
2005,153,83467.143,455747.16,1182,77,82592.304,455123.84,64,5182664,1211,1074.187,4,6669,0.6555645,308,448
2006,125,83467.143,455747.16,1303,80,82592.304,455123.84,64,5182664,1275,1074.187,9,6669,0.6645361,222,411
2007,126,83467.143,455747.16,985,71,82592.304,455123.84,64,5182664,987,1074.187,7,6669,0.6832989,154,352
2008,140,83467.143,455747.16,1426,64,82592.304,455123.84,64,5182664,959,1074.187,14,6669,0.6879001,225,369
2009,136,83467.143,455747.16,921,77,82592.304,455123.84,64,5182664,876,1074.187,10,6669,0.692798,235,393
2003,118,83467.143,455747.16,1291,45,77820.025,454928.9,51,5181251,203,5706.093,3,6660,0.4570539,482,270
2004,154,83467.143,455747.16,1287,76,77820.025,454928.9,51,5181251,368,5706.093,6,6660,0.4647458,462,223
2005,153,83467.143,455747.16,1182,69,77820.025,454928.9,51,5181251,320,5706.093,3,6660,0.4625575,308,161
2006,125,83467.143,455747.16,1303,80,77820.025,454928.9,51,5181251,548,5706.093,2,6660,0.4661562,222,170
2007,126,83467.143,455747.16,985,52,77820.025,454928.9,51,5181251,243,5706.093,1,6660,0.4748205,154,143
2008,140,83467.143,455747.16,1426,71,77820.025,454928.9,51,5181251,252,5706.093,4,6660,0.4841368,225,158
2009,136,83467.143,455747.16,921,53,77820.025,454928.9,51,5181251,207,5706.093,5,6660,0.4924048,235,238
2004,154,83467.143,455747.16,1287,17,77287.477,454475.93,50,5181250,47,6309.065,1,6659,0.439229,462,99
2005,153,83467.143,455747.16,1182,19,77287.477,454475.93,50,5181250,40,6309.065,1,6659,0.4402353,308,54
2009,136,83467.143,455747.16,921,16,77287.477,454475.93,50,5181250,26,6309.065,2,6659,0.4665794,235,70
2003,118,83467.143,455747.16,1291,28,75920.197,453795.66,92,5181492,95,7795.176,2,6697,0.4501183,482,192
2004,154,83467.143,455747.16,1287,21,75920.197,453795.66,92,5181492,51,7795.176,3,6697,0.449969,462,155
2005,153,83467.143,455747.16,1182,48,75920.197,453795.66,92,5181492,112,7795.176,4,6697,0.4437978,308,108
2006,125,83467.143,455747.16,1303,33,75920.197,453795.66,92,5181492,88,7795.176,2,6697,0.4522817,222,101
2007,126,83467.143,455747.16,985,37,75920.197,453795.66,92,5181492,85,7795.176,5,6697,0.4570671,154,99
2008,140,83467.143,455747.16,1426,24,75920.197,453795.66,92,5181492,140,7795.176,3,6697,0.4612358,225,154
2009,136,83467.143,455747.16,921,44,75920.197,453795.66,92,5181492,421,7795.176,2,6697,0.4686283,235,166
2003,118,83467.143,455747.16,1291,47,78487.746,455282.72,52,5181252,202,5001.011,8,6661,0.4783029,482,493
2004,154,83467.143,455747.16,1287,56,78487.746,455282.72,52,5181252,192,5001.011,6,6661,0.4854404,462,352
2005,153,83467.143,455747.16,1182,68,78487.746,455282.72,52,5181252,275,5001.011,3,6661,0.4855744,308,303
2006,125,83467.143,455747.16,1303,72,78487.746,455282.72,52,5181252,281,5001.011,5,6661,0.4927153,222,235
2007,126,83467.143,455747.16,985,68,78487.746,455282.72,52,5181252,332,5001.011,4,6661,0.4964185,154,224
2008,140,83467.143,455747.16,1426,58,78487.746,455282.72,52,5181252,202,5001.011,4,6661,0.4991165,225,274
2009,136,83467.143,455747.16,921,57,78487.746,455282.72,52,5181252,261,5001.011,8,6661,0.5070761,235,272
2003,118,83467.143,455747.16,1291,12,84899.888,451586.61,108,5184208,30,4400.339,7,6713,0.4357792,482,34
2006,125,83467.143,455747.16,1303,29,84899.888,451586.61,108,5184208,111,4400.339,2,6713,0.4665825,222,17
2007,126,83467.143,455747.16,985,18,84899.888,451586.61,108,5184208,38,4400.339,2,6713,0.478979,154,16
2009,136,83467.143,455747.16,921,10,84899.888,451586.61,108,5184208,28,4400.339,1,6713,0.4947595,235,36
2003,118,83467.143,455747.16,1291,67,84507.038,456483.6,69,5182569,525,1274.254,32,6674,0.5181738,482,342
2004,154,83467.143,455747.16,1287,79,84507.038,456483.6,69,5182569,764,1274.254,35,6674,0.5271984,462,285
2005,153,83467.143,455747.16,1182,81,84507.038,456483.6,69,5182569,585,1274.254,16,6674,0.530595,308,218
2006,125,83467.143,455747.16,1303,82,84507.038,456483.6,69,5182569,553,1274.254,22,6674,0.5411319,222,193
2007,126,83467.143,455747.16,985,94,84507.038,456483.6,69,5182569,633,1274.254,33,6674,0.548979,154,220
2008,140,83467.143,455747.16,1426,87,84507.038,456483.6,69,5182569,918,1274.254,36,6674,0.5612867,225,205
2009,136,83467.143,455747.16,921,85,84507.038,456483.6,69,5182569,438,1274.254,71,6674,0.571397,235,214
2008,140,83467.143,455747.16,1426,8,76346.377,453537.39,93,5181893,9,7455.766,2,6698,0.4742168,225,45
2003,118,83467.143,455747.16,1291,31,86142.018,449864.37,115,5184215,127,6462.371,6,6720,0.4146945,482,9
2004,154,83467.143,455747.16,1287,36,86142.018,449864.37,115,5184215,171,6462.371,6,6720,0.474269,462,41
2005,153,83467.143,455747.16,1182,40,86142.018,449864.37,115,5184215,262,6462.371,2,6720,0.472089,308,27
2006,125,83467.143,455747.16,1303,46,86142.018,449864.37,115,5184215,179,6462.371,3,6720,0.4863857,222,30
2007,126,83467.143,455747.16,985,56,86142.018,449864.37,115,5184215,172,6462.371,11,6720,0.5008995,154,48
2008,140,83467.143,455747.16,1426,69,86142.018,449864.37,115,5184215,248,6462.371,11,6720,0.500024,225,41
2009,136,83467.143,455747.16,921,70,86142.018,449864.37,115,5184215,328,6462.371,10,6720,0.5030762,235,95
2003,118,83467.143,455747.16,1291,15,86991.62,453087.95,118,5184418,99,4415.126,3,6723,0.3834675,482,1
2004,154,83467.143,455747.16,1287,23,86991.62,453087.95,118,5184418,145,4415.126,8,6723,0.4860721,462,6
2005,153,83467.143,455747.16,1182,24,86991.62,453087.95,118,5184418,123,4415.126,11,6723,0.5470571,308,12
